Title,Authors,Abstract,Date,URL
"
Thermodynamics of charged accelerating AdS black holes and holographic  heat engines","Jialin Zhang, Yanjun Li, Hongwei Yu"," We explicitly formulate the consistent first law of thermodynamics for a
charged accelerating Anti-de Sitter (AdS) black hole with a reasonable
normalization of the timelike vector. The expression of renormalized
thermodynamic mass is exactly derived, which displays an intertwining behavior
with the charge in a complex way due to the special asymptotic structure of the
gauge field. The thermodynamic length as a potential conjugate to the varying
cosmic string tension is also introduced and analyzed in detail. Furthermore,
we investigate the properties of holographic heat engines with charged
accelerating AdS black holes as the working substance in a benchmarking scheme.
We find that the efficiencies of the black hole heat engines can be influenced
by both the size of the benchmark circular cycle and the cosmic string tension.
More interestingly, the existence of charge may significantly increase the
efficiencies of the black hole heat engines and make them be more sensitive to
a varying cosmic string tension. A cross-comparison of the efficiencies of
different black hole heat engines suggests that the acceleration also increases
the efficiency and renders it more sensitive as the charge varies.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.10299
"
The Gravity Dual of Real-Time CFT at Finite Temperature","Marcelo Botta-Cantcheff, Pedro J. Martínez, Guillermo A. Silva"," We present a spherically symmetric aAdS gravity solution with
Schwinger-Keldysh boundary condition dual to a CFT at finite temperature
defined on a complex time contour. The geometry is built by gluing the exterior
of a two-sided AdS Black Hole, the (aAdS) Einstein-Rosen wormhole, with two
Euclidean black hole halves. These pieces are interpreted as the gravity duals
of the two Euclidean $\beta/2$ segments in the SK path, each coinciding with a
Hartle-Hawking-Maldacena (TFD) vacuum state, while the Lorentzian regions
naturally describes the real-time evolution of the TFD doubled system.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10306
"
Unification of Gravity and Electromagnetism II A Geometric Theory",Partha Ghose," It is shown that unification of gravity and electromagnetism can be achieved
using an affine non-symmetric connection $\Gamma^\lambda_{\mu\nu} \neq
\Gamma^\lambda_{\nu\mu}$ and $\Gamma_\mu = \Gamma^\lambda_{[\mu\lambda]}\neq
0$. $\Gamma_\mu$ is shown to be the source of the electromagnetic field. This
unification is based on {\em projective invariance} which is broken by matter
fields, opening up the possibility of a unified theory of all forces in which
gravity emerges as a classical field.
",(Submitted on 5 Aug 2014 (,https://arxiv.org/abs/1408.2507
"
Gravitational smoothing of kinks on cosmic string loops","Jeremy M. Wachter, Ken D. Olum"," We analyze the effect of gravitational back reaction on cosmic string loops
with kinks, which is an important determinant of the shape, and thus the
potential observability, of string loops which may exist in the universe today.
Kinks are not rounded off, but may be straightened out. This means that back
reaction will only cause loops with kinks to develop cusps after some
potentially large fraction of their lifetimes. In some loops, symmetries
prevent even this process, so that the loop evaporates in a self-similar
fashion and the kinks are unchanged. As an example, we discuss back-reaction on
the rectangular Garfinkle-Vachaspati loop.
",(Submitted on 1 Sep 2016 (,https://arxiv.org/abs/1609.01153
"
Gauge protected entanglement between gravity and matter","Nikola Paunkovic, Marko Vojinovic"," We show that gravity and matter fields are generically entangled, as a
consequence of the local Poincar\'e symmetry. First, we present a general
argument, applicable to any particular theory of quantum gravity with matter,
by performing the analysis in the abstract nonperturbative canonical framework,
demonstrating the nonseparability of the scalar constraint, thus promoting the
entangled states as the physical ones. Also, within the covariant framework, we
show explicitly that the Hartle-Hawking state in the Regge model of quantum
gravity is necessarily entangled. Our result is potentially relevant for the
quantum-to-classical transition, taken within the framework of the decoherence
programme: due to the gauge symmetry requirements, the matter does not
decohere, it is by default decohered by gravity. Generically, entanglement is a
consequence of interaction. This new entanglement could potentially, in form of
an ""effective interaction"", bring about corrections to the weak equivalence
principle, further confirming that spacetime as a smooth four-dimensional
manifold is an emergent phenomenon. Finally, the existence of the
gauge-protected entanglement between gravity and matter could be seen as a
criterion for a plausible theory of quantum gravity, and in the case of
perturbative quantisation approaches, a confirmation of the persistence of the
manifestly broken gauge symmetry.
",(Submitted on 24 Feb 2017 (,https://arxiv.org/abs/1702.07744
"
Partially Massless Graviton on Beyond Einstein Spacetimes","Laura Bernard, Cedric Deffayet, Kurt Hinterbichler, Mikael von Strauss"," We show that a partially massless graviton can propagate on a large set of
spacetimes which are not Einstein spacetimes. Starting from a recently
constructed theory for a massive graviton that propagates the correct number of
degrees of freedom on an arbitrary spacetime, we first give the full explicit
form of the scalar constraint responsible for the absence of a sixth degree of
freedom. We then spell out generic conditions for the constraint to be
identically satisfied, so that there is a scalar gauge symmetry which makes the
graviton partially massless. These simplify if one assumes that spacetime is
Ricci symmetric. Under this assumption, we find explicit non-Einstein
spacetimes allowing for the propagation of a partially massless graviton.
",(Submitted on 7 Mar 2017 (,https://arxiv.org/abs/1703.02538
"
Distinguishing black holes and naked singularities with iron line  spectroscopy","Honghui Liu, Menglei Zhou, Cosimo Bambi"," It is commonly thought that the final product of gravitational collapse is a
black hole. Nevertheless, theoretical studies have not yet provided a final
answer to the question whether black holes are the only possible outcome or
whether naked singularities are also allowed. Observational tests may thus
represent a complementary approach. In the present paper, we consider the
Janis-Newman-Winicour metric, which describes a rotating source with a
surface-like naked singularity. We calculate iron line shapes in the reflection
spectrum of a putative disk around a Janis-Newman-Winicour singularity and we
compare our results with the iron line shapes expected in the spectrum of a
Kerr black hole. While it is difficult to distinguish the two spacetimes from
the iron line shape in general, it seems that Janis-Newman-Winicour
singularities cannot mimic fast-rotating Kerr black holes observed at a low or
moderate inclination angle. Our analysis thus suggests that available
observations of specific sources can already constrain the possible existence
of Janis-Newman-Winicour singularities in the Universe.
",(Submitted on 3 Jan 2018 (,https://arxiv.org/abs/1801.00867
"
Tale of stable interacting dark energy, observational signatures, and  the $H_0$ tension","Weiqiang Yang, Supriya Pan, Eleonora Di Valentino, Rafael C. Nunes, Sunny Vagnozzi, David F. Mota"," We investigate the observational consequences of a novel class of stable
interacting dark energy (IDE) models, featuring interactions between dark
matter (DM) and dark energy (DE). In the first part of our work, we start by
considering two IDE models which are known to present early-time linear
perturbation instabilities. Applying a transformation depending on the dark
energy equation of state (EoS) to the DM-DE coupling, we then obtain two novel
stable IDE models. Subsequently, we derive robust and accurate constraints on
the parameters of these models, assuming a constant EoS $w_x$ for the DE fluid,
in light of some of the most recent publicly available cosmological data. These
include Cosmic Microwave Background (CMB) temperature and polarization
anisotropy measurements from the \textit{Planck} satellite, a selection of
Baryon Acoustic Oscillation measurements, Supernovae Type-Ia luminosity
distance measurements from the JLA sample, and measurements of the Hubble
parameter up to redshift $2$ from cosmic chronometers. Our analysis displays a
mild preference for the DE fluid residing in the phantom region ($w_x<-1$),
with significance up to 95\% confidence level, while we obtain new upper limits
on the coupling parameter between the dark components. The preference for a
phantom DE suggests a coupling function $Q<0$, thus a scenario where energy
flows from the DE to the DM. We also examine the possibility of addressing the
$H_0$ and $\sigma_8$ tensions, finding that only the former can be partially
alleviated. Finally, we perform a Bayesian model comparison analysis to
quantify the possible preference for the two IDE models against the standard
concordance $\Lambda$CDM model, finding that the latter is always preferred
with the strength of the evidence ranging from positive to very strong.
",(Submitted on 21 May 2018 (,https://arxiv.org/abs/1805.08252
"
$\ell$-Boson stars","Miguel Alcubierre, Juan Barranco, Argelia Bernal, Juan Carlos Degollado, Alberto Diez-Tejedor, Miguel Megevand, Dario Nunez, Olivier Sarbach"," We present new, fully nonlinear numerical solutions to the static,
spherically symmetric Einstein-Klein-Gordon system for a collection of an
arbitrary odd number $N$ of complex scalar fields with an internal $U(N)$
symmetry and no self-interactions. These solutions, which we dub $\ell$-boson
stars, are parametrized by an angular momentum number $\ell=(N-1)/2$, an
excitation number $n$, and a continuous parameter representing the amplitude of
the fields. They are regular at every point and possess a finite total mass.
For $\ell = 0$ the standard spherically symmetric boson stars are recovered. We
determine their generalizations for $\ell > 0$, and show that they give rise to
a large class of new static configurations which might have a much larger
compactness ratio than $\ell=0$ stars.
",(Submitted on 29 May 2018 (,https://arxiv.org/abs/1805.11488
"
Gravitational deflection of relativistic massive particles by Kerr black  holes and Teo wormholes viewed as a topological effect",Kimet Jusufi," We consider the problem of gravitational deflection of a propagating
relativistic massive particles by rotating black holes (Kerr black holes) and
rotating wormholes (Teo wormholes) in the weak limit approximation. In
particular we have introduced an alternative way to calculate the deflection
angle for massive particles based on the refractive index of the optical media
and the Gauss-Bonnet theorem applied to the isotropic optical metrics. The
refractive index governing the propagation of massive particles is calculated
by considering those particles as a de Broglie wave packets. Finally applying
the Gauss-Bonnet theorem leads to an exact result for the deflection angle in
both geometries. Put in other words, the trajectory of light rays as well as
the trajectory of massive particles in a given spacetime background can be
viewed as a global spacetime effect, namely as a topological effect.
",(Submitted on 4 Jun 2018 (,https://arxiv.org/abs/1806.01256
"
Space and time as a consequence of GRW quantum jumps",Tejinder P. Singh," The Ghirardi-Rimini-Weber (GRW) theory of spontaneous collapse offers a
possible resolution of the quantum measurement problem. In this theory, the
wave function of a particle spontaneously and repeatedly localises to one or
the other random position in space, as a consequence of the hypothesised
quantum jumps. In between jumps the wave function undergoes the usual
Schr\""{o}dinger evolution. In the present paper we suggest that these jumps
take place in Hilbert space, with no reference to physical space, and physical
three-dimensional space arises as a consequence of localisation of macroscopic
objects in the universe. That is, collapse of the wave-function is responsible
for the origin of space. We then suggest that similar jumps take place for a
hypothetical time operator in Hilbert space, and classical time as we know it
emerges from localisation of this time operator for macroscopic objects. More
generally, the jumps are suggested to take place in an operator space-time in
Hilbert space, leading to an emergent classical space-time.
",(Submitted on 4 Jun 2018 (,https://arxiv.org/abs/1806.01297
"
Traversable wormholes in four dimensions","Juan Maldacena, Alexey Milekhin, Fedor Popov"," We present a wormhole solution in four dimensions. It is a solution of an
Einstein Maxwell theory plus charged massless fermions. The fermions give rise
to a negative Casimir-like energy, which makes the wormhole possible. It is a
long wormhole that does not lead to causality violations in the ambient space.
It can be viewed as a pair of entangled near extremal black holes with an
interaction term generated by the exchange of fermion fields. The solution can
be embedded in the Standard Model by making its overall size small compared to
the electroweak scale.
",(Submitted on 12 Jul 2018 (,https://arxiv.org/abs/1807.04726
"
Gravitating magnetic monopole via the spontaneous symmetry breaking of  pure $R^2$ gravity","Ariel Edery, Yu Nakayama"," The pure $R^2$ gravity is equivalent to Einstein gravity with cosmological
constant and a massless scalar field and it further possesses the so-called
restricted Weyl symmetry which is a symmetry larger than scale symmetry. To
incorporate matter, we consider a restricted Weyl invariant action composed of
pure $R^2$ gravity, SU(2) Yang-Mills fields and a non-minimally coupled
massless Higgs field (a triplet of scalars). When the restricted Weyl symmetry
is spontaneously broken, it is equivalent to an Einstein-Yang-Mills-Higgs
(EYMH) action with a cosmological constant and a massive Higgs non-minimally
coupled to gravity i.e. via a term $\tilde{\xi} R |\Phi|^2$. When the
restricted Weyl symmetry is not spontaneously broken, linearization about
Minkowski space-time does not yield gravitons in the original $R^2$ gravity and
hence it does not gravitate. However, we show that in the broken gauge sector
of our theory, where the Higgs field acquires a non-zero vacuum expectation
value, Minkowski space-time is a viable gravitating background solution. We
then obtain numerically gravitating magnetic monopole solutions for non-zero
coupling constant $\tilde{\xi}=1/6$ in three different backgrounds: Minkowski,
anti-de Sitter (AdS) and de Sitter (dS), all of which are realized in our
restricted Weyl invariant theory.
",(Submitted on 18 Jul 2018 (,https://arxiv.org/abs/1807.07004
"
A note on electromagnetic and gravitational perturbations of the Bardeen  de Sitter black hole: quasinormal modes and greybody factors","Sahel Dey, Sayan Chakrabarti"," We compute the quasi-normal (QN) frequencies for the regular Bardeen de
Sitter (BdS) black hole due to electromagnetic and gravitational perturbations.
We analyse the behaviour of both real and imaginary parts of QN frequencies by
varying the black hole parameters. A study on the dynamics of the perturbation
as well as the scattering from the BdS black holes using WKB approach is
performed. Greybody factors and their variations with black hole parameters are
investigated.
",(Submitted on 24 Jul 2018 (,https://arxiv.org/abs/1807.09065
"
Strong cosmic censorship for charged de Sitter black holes with a  charged scalar field","Oscar J.C. Dias, Harvey S. Reall, Jorge E. Santos"," It has been shown recently that the strong cosmic censorship conjecture is
violated by near-extremal Reissner-Nordstr\""om-de Sitter black holes. We
investigate whether the introduction of a charged scalar field can rescue
strong cosmic censorship. We find that such a field improves the situation but
there is always a neighbourhood of extremality in which strong cosmic
censorship is violated by perturbations arising from smooth initial data.
",(Submitted on 14 Aug 2018 (,https://arxiv.org/abs/1808.04832
"
The lensing time delay between gravitational and electromagnetic waves","Paolo Cremonese, Edvard Mörtsell"," The recent detection of gravitational waves (GWs) and electromagnetic (EM)
waves originating from the same source marks the start of a new multi-messenger
era in astronomy. The arrival time difference between the GW and EM signal can
be used to constrain differences in their propagation speed, and thus
gravitational theories. We study to what extent a non-zero time delay can be
explained by gravitational lensing when the line of sight to the source passes
near a massive object. For galaxy scale lenses, this delay becomes relevant for
GWs with frequencies between $10^{-6}$ and $10^{-9}$ Hz, sourced by super
massive binary black-holes. In addition to GWs detectable by Pulsar Timing
Arrays (PTAs), we expect to find also a unique and recognizable EM signal. We
show that the delay between the GW and EM signal can be of the order of days to
months; within reach of future observations. The effect may become important in
future multi-messenger astronomy probing of gravitational propagation and
interactions.
",(Submitted on 17 Aug 2018 (,https://arxiv.org/abs/1808.05886
"
Holographic cosmology and tachyon inflation",Neven Bilic," After a brief introduction to the AdS/CFT holography a tachyon inflation will
be discussed in the framework of holographic cosmology. The model is based on a
holographic braneworld scenario with an effective tachyon field on a D3-brane
located at the holographic bound of an asymptotic ADS$_5$ bulk.
",(Submitted on 24 Aug 2018 (,https://arxiv.org/abs/1808.08146
"
SYK/AdS duality with Yang-Baxter deformations","Arindam Lala, Dibakar Roychowdhury"," In this paper, based on the notion of SYK/AdS duality we explore the effects
of Yang-Baxter (YB) deformations on the SYK spectrum at strong coupling. In the
first part of our analysis, we explore the consequences of YB deformations
through the Kaluza-Klein (KK) reduction on $ (AdS_2)_{\eta}\times (S^1)/Z_2 $.
It turns out that the YB effects (on the SYK spectrum) starts showing off at
\textit{quadratic} order in $ 1/J $ expansion. For the rest of the analysis, we
provide an interpretation for the YB deformations in terms of
bi-local/collective field excitations of the SYK model. Using large $ N $
techniques, we evaluate the effective action upto quadratic order in the
fluctuations and estimate $ 1/J^2 $ corrections to the correlation function at
strong coupling.
",(Submitted on 25 Aug 2018 (,https://arxiv.org/abs/1808.08380
