Title,Authors,Abstract,Date,URL
"
Hydrohalite Salt-albedo Feedback Could Cool M-dwarf Planets","Aomawa L. Shields, Regina C. Carns"," A possible surface type that may form in the environments of M-dwarf planets
is sodium chloride dihydrate, or ""hydrohalite"" (NaCl $\cdot$ 2H$_2$O), which
can precipitate in bare sea ice at low temperatures. Unlike salt-free water
ice, hydrohalite is highly reflective in the near-infrared, where M-dwarf stars
emit strongly, making the effect of the interaction between hydrohalite and the
M-dwarf SED necessary to quantify. We carried out the first exploration of the
climatic effect of hydrohalite-induced salt-albedo feedback on extrasolar
planets, using a three-dimensional global climate model. Under fixed CO$_2$
conditions, rapidly-rotating habitable-zone M-dwarf planets receiving 65% or
less of the modern solar constant from their host stars exhibit cooler
temperatures when an albedo parameterization for hydrohalite is included in
climate simulations, compared to simulations without such a parameterization.
Differences in global mean surface temperature with and without this
parameterization increase as the instellation is lowered, which may increase
CO$_2$ build-up requirements for habitable conditions on planets with active
carbon cycles. Synchronously-rotating habitable-zone M-dwarf planets appear
susceptible to salt-albedo feedback at higher levels of instellation (90% or
less of the modern solar constant) than planets with Earth-like rotation
periods, due to their cooler minimum day-side temperatures. These instellation
levels where hydrohalite seems most relevant correspond to several
recently-discovered potentially habitable M-dwarf planets, including Proxima
Centauri b, TRAPPIST-1e, and LHS 1140b, making an albedo parameterization for
hydrohalite of immediate importance in future climate simulations.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.09977
"
The MOSDEF Survey: No Significant Enhancement in Star Formation or  Deficit in Metallicity in Merging Galaxy Pairs at 1.5<=z<=3.5","Timothy J. Wilson, Alice E. Shapley, Ryan L. Sanders, Naveen A. Reddy, William R. Freeman, Mariska Kriek, Irene Shivaei, Alison L. Coil, Brian Siana, Bahram Mobasher, Sedona H. Price, Mojegan Azadi, Guillermo Barro, Laura de Groot, Tara Fetherolf, Francesca M. Fornasini, Gene C. K. Leung, Tom O. Zick"," We study the properties of 32 spectroscopically-identified pairs of galaxies
observed during the peak epoch of star formation in the universe. These systems
are drawn from the MOSFIRE Deep Evolution Field (MOSDEF) Survey at $1.4 \leq z
\leq 3.8$, and are interpreted as early-stage galaxy mergers. Galaxy pairs in
our sample are identified as two objects whose spectra were collected on the
same Keck/MOSFIRE spectroscopic slit. Accordingly, all pairs in the sample have
projected separations $R_{{\rm proj}}\leq 60$~kpc. The redshift separation for
pairs was required to be $\Delta z \leq 0.01$ ($\Delta v \lesssim 1000 \mbox{
km s}^{-1}$), but, in practice, all but two pairs have velocity separations
consistent with $\Delta v \leq 500 \mbox{ km s}^{-1}$, which is the standard
threshold for defining interacting galaxy pairs at low redshift. Stellar mass
ratios in our sample range from 1.1 to 550, with 13 ratios closer than 3:1, the
common definition of a ""major merger."" Studies of merging pairs in the local
universe indicate an enhancement in star-formation activity and deficit in
gas-phase oxygen abundance relative to isolated galaxies of the same mass. We
compare the MOSDEF pairs sample to a control sample of isolated galaxies at the
same redshift, finding no measurable SFR enhancement or metallicity deficit at
fixed stellar mass for the pairs sample, in contrast to low-redshift studies.
These results are consistent with some theoretical works suggesting a reduced
differential effect of pre-coalescence mergers on galaxy properties at high
redshift -- specifically that pre-coalescence mergers do not drive strong
starbursts.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.09978
"
Optimal neighbourhood to nurture giants: a fundamental link between star  forming galaxies and direct collapse black holes","Bhaskar Agarwal Fergus Cullen, Sadegh Khochfar, Daniel Ceverino, Ralf S. Klessen"," Massive $10^{4-5}\rm\ M_{\odot}$ black hole seeds resulting from the
\textit{direct} collapse of pristine gas require a metal-free atomic cooling
halo with extremely low H$_2$ fraction, allowing the gas to cool isothermally
in the presence of atomic hydrogen. In order to achieve this
chemo-thermodynamical state, the gas needs to be irradiated by both:
Lyman-Werner (LW) photons in the energy range $11.2-13.6$ eV capable of
photodissociating H$_2$, and $0.76$ eV photons capable of photodetaching H$^-$.
Employing cosmological simulations capable of creating the first galaxies in
high resolution, we explore if there exists a subset that favours DCBH
formation in their vicinity. We find a fundamental relation between the maximum
distance at which a galaxy can cause DCBH formation and its star formation rate
(SFR), which automatically folds in the chemo-thermodynamical effects of both
H$_2$ photo-dissociation and H$^-$ photo-detachment. This is in contrast to the
scatter in the LW flux parameter seen at the maximum distance. It shows up to a
3 order of magnitude scatter, which can be interpreted as a scatter in
`J$_{crit}$'. Thus, computing the rates and/or the LW flux from a galaxy is no
longer necessary to identify neighbouring sites of DCBH formation, as our
relation allows one to distinguish regions where DCBH formation could be
triggered in the vicinity of a galaxy of a given SFR.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.09981
"
Hunting for Metals Using XQ-100 Legacy Survey Composite Spectra","S. Perrotta, V. D'Odorico, F. Hamann, S. Cristiani, J. X. Prochaska, S. L. Ellison, S. Lopez, G. Cupani, G. Becker, T. A. M. Berg, L. Christensen, K. D. Denney, G. Worseck"," We investigate the NV absorption signal along the line of sight of background
quasars, in order to test the robustness of the use of this ion as criterion to
select intrinsic (i.e. physically related to the quasar host galaxy) narrow
absorption lines (NALs). We build composite spectra from a sample of $\sim$
1000 CIV absorbers, covering the redshift range 2.55 < z < 4.73, identified in
100 individual sight lines from the XQ-100 Legacy Survey. We detect a
statistical significant NV absorption signal only within 5000 km s$^{-1}$ of
the systemic redshift, z$\rm_{em}$. This absorption trough is $\sim$ 15$\sigma$
when only CIV systems with N(CIV) > 10$^{14}$ cm$^{-2}$ are included in the
composite spectrum. This result confirms that NV offers an excellent
statistical tool to identify intrinsic systems. We exploit the stacks of 11
different ions to show that the gas in proximity to a quasar exhibits a
considerably different ionization state with respect to gas in the transverse
direction and intervening gas at large velocity separations from the continuum
source. Indeed, we find a dearth of cool gas, as traced by low-ionization
species and in particular by MgII, in the proximity of the quasar. We compare
our findings with the predictions given by a range of Cloudy ionization models
and find that they can be naturally explained by ionization effects of the
quasar.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.09995
"
Retrieval of planetary and stellar properties in transmission  spectroscopy with Aura","Arazi Pinhas, Benjamin V. Rackham, Nikku Madhusudhan, Dániel Apai"," Transmission spectroscopy provides a powerful probe of the atmospheric
properties of transiting exoplanets. To date, studies of exoplanets in transit
have focused on inferring their atmospheric properties such as chemical
compositions, cloud/haze properties, and temperature structures. However,
surface inhomogeneities in the host stars of exoplanets in the form of cool
spots and hot faculae can in principle imprint signatures on the observed
planetary transit spectrum. Here we present Aura, a new retrieval paradigm for
inferring both planetary and stellar properties from a transmission spectrum.
We apply our retrieval framework to a sample of hot giant exoplanets to
determine the significance of stellar heterogeneity and clouds/hazes in their
spectra. The retrieval analyses distinguish four groups of planets. First, the
spectra of WASP-6b and WASP-39b are best characterised by imprints of stellar
heterogeneity and hazes and/or clouds. HD 209458b and HAT-P-12b comprise the
second group for which there is weak evidence for stellar heterogeneity and a
high significance of hazes and/or clouds. The third group constitutes HAT-P-1b
and WASP-31b and shows weak evidence against stellar heterogeneity but weak to
substantial indications of clouds/hazes. The fourth group -- WASP-19b,
WASP-17b, and WASP-12b -- is fit best by molecular and alkali absorbers with
H$_2$ scattering without evidence for stellar heterogeneity and weak to no
evidence for clouds/hazes. Our retrieval methodology paves the way to
simultaneous information on the star and planet from higher resolution spectra
using future facilities such as the James Webb Space Telescope and large
ground-based facilities.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.10017
"
Measurement of Cosmic-ray Electrons at TeV Energies by VERITAS","VERITAS Collaboration, A. Archer, W. Benbow, R. Bird, R. Brose, M. Buchovecky, J. H. Buckley, V. Bugaev, M. P. Connolly, W. Cui, Q. Feng, J. P. Finley, L. Fortson, A. Furniss, G. Gillanders, M. Hütten, D. Hanna, O. Hervet, J. Holder, G. Hughes, T. B. Humensky, C. A. Johnson, P. Kaaret, P. Kar, N. Kelley-Hoskins, M. Kertzman, D. Kieda, M. Krause, F. Krennrich, S. Kumar, M. J. Lang, T. T.Y. Lin, G. Maier, S. McArthur, P. Moriarty, R. Mukherjee, S. O'Brien, R. A. Ong, A. N. Otte, A. Petrashyk, M. Pohl, E. Pueschel, J. Quinn, K. Ragan, P. T. Reynolds, G. T. Richards, E. Roache, C. Rulten, I. Sadeh, M. Santander, G. H. Sembroski, D. Staszak, I. Sushch, J. Tyler, S. P. Wakely, R. M. Wells, P. Wilcox, A. Wilhelm, D. A. Williams, T. J Williamson, B. Zitzer,  et al. (14 additional authors not shown)"," Cosmic-ray electrons and positrons (CREs) at GeV-TeV energies are a unique
probe of our local Galactic neighborhood. CREs lose energy rapidly via
synchrotron radiation and inverse-Compton scattering processes while
propagating within the Galaxy and these losses limit their propagation
distance. For electrons with TeV energies, the limit is on the order of a
kiloparsec. Within that distance there are only a few known astrophysical
objects capable of accelerating electrons to such high energies. It is also
possible that the CREs are the products of the annihilation or decay of heavy
dark matter (DM) particles. VERITAS, an array of imaging air Cherenkov
telescopes in southern Arizona, USA, is primarily utilized for gamma-ray
astronomy, but also simultaneously collects CREs during all observations. We
describe our methods of identifying CREs in VERITAS data and present an energy
spectrum, extending from 300 GeV to 5 TeV, obtained from approximately 300
hours of observations. A single power-law fit is ruled out in VERITAS data. We
find that the spectrum of CREs is consistent with a broken power law, with a
break energy at 710 $\pm$ 40$_{stat}$ $\pm$ 140$_{syst}$ GeV.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.10028
"
Toward reinforcing the link between Gaia and ICRF frames",Zinovy Malkin," The link problem between radio (VLBI/ICRF) and optical (Gaia/GCRF) celestial
reference frames is analyzed. Both systems should be a realization of the ICRS
(International Celestial Reference System) at microarcsecond level of accuracy.
Therefore, the link between the ICRF and GCRF should be obtained with similar
accuracy, which is not a trivial task due to relatively large systematic and
random errors in source positions at different frequency bands. In this
presentation, additional possibilities to improve the GCRF-ICRF link accuracy
are discussed. In particular, a possibility to increase the number of ICRF and
GCRF common objects is considered using advanced scheduling of the regular IVS
sessions such as R1 and R4. It is shown that inclusion of supplement
prospective southern sources in these sessions allows enriching southern ICRF
zone without noticeable loss of accuracy of geodetic results. Another topic
discussed in this presentation is using the correlations between radio source
coordinates, which can impact the orientation angles between two frames at a
level of a few tens of microarcseconds.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.10035
"
A Chandra X-ray census of the interacting binaries in old open clusters  - NGC188","Smriti Vats, Maureen van den Berg, Rudy Wijnands"," We present a new X-ray study of NGC188, one of the oldest open clusters known
in our Galaxy (7 Gyr). Our observation with the Chandra X-ray Observatory is
aimed at uncovering the population of close interacting binaries in NGC188. We
detect 84 sources down to a luminosity of Lx ~ 4e29 erg/s (0.3-7 keV), of which
73 are within the half-mass radius rh. Of the 60 sources inside rh with more
than 5 counts, we estimate that ~38 are background sources. We detected 55 new
sources, and confirmed 29 sources previously detected by ROSAT and/or
XMM-Newton. A total of 13 sources detected are cluster members, and 7 of these
are new detections: four active binaries, two blue straggler stars (BSSs), and,
surprisingly, an apparently single cluster member on the main sequence
(CX33/WOCS5639). One of the BSSs detected (CX84/WOCS5379) is intriguing as its
X-ray luminosity cannot be explained by its currently understood configuration
as a BSS/white-dwarf binary in an eccentric orbit of ~120 days. Its X-ray
detection, combined with reports of short-period optical variability, suggests
the presence of a close binary, which would make this BSS system a hierarchical
multiple. We also classify one source as a new cataclysmic-variable candidate;
it is identified with a known short-period optical variable, whose membership
to NGC188 is unknown. We have compared the X-ray emissivity of NGC188 with
those of other old Galactic open clusters. Our findings confirm the earlier
result that old open clusters have higher X-ray emissivities than other old
stellar populations.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.10036
"
Simons Observatory Large Aperture Telescope Receiver Design Overview","Ningfeng Zhu, John L. Orlowski-Scherer, Zhilei Xu, Aamir Ali, Kam S. Arnold, Peter C. Ashton, Gabriele Coppi, Mark J. Devlin, Simon Dicker, Nicholas Galitzki, Patricio A. Gallardo, Shawn W. Henderson, Shuay-Pwu Patty Ho, Johannes Hubmayr, Brian Keating, Adrian T. Lee, Michele Limon, Marius Lungu, Philip D. Mauskopf, Andrew J. May, Jeff McMahon, Michael D. Niemack, Lucio Piccirillo, Giuseppe Puglisi, Mayuri Sathyanarayana Rao, Maria Salatino, Max Silva-Feaver, Sara M. Simon, Suzanne Staggs, Robert Thornton, Joel N. Ullom, Eve M. Vavagiakis, Benjamin Westbrook, Edward J. Wollack"," The Simons Observatory (SO) will make precision temperature and polarization
measurements of the cosmic microwave background (CMB) using a series of
telescopes which will cover angular scales between one arcminute and tens of
degrees and sample frequencies between 27 and 270 GHz. Here we present the
current design of the large aperture telescope receiver (LATR), a 2.4 m
diameter cryostat that will be mounted on the SO 6 m telescope and will be the
largest CMB receiver to date. The cryostat size was chosen to take advantage of
the large focal plane area having high Strehl ratios, which is inherent to the
Cross-Dragone telescope design. The LATR will be able to accommodate thirteen
optics tubes, each having a 36 cm diameter aperture and illuminating several
thousand transition-edge sensor (TES) bolometers. This set of equipment will
provide an opportunity to make measurements with unparalleled sensitivity.
However, the size and complexity of the LATR also pose numerous technical
challenges. In the following paper, we present the design of the LATR and
include how we address these challenges. The solutions we develop in the
process of designing the LATR will be informative for the general CMB
community, and for future CMB experiments like CMB-S4.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.10037
"
Improving Hickson-like compact group finders in redshift surveys: an  implementation in the SDSS","Eugenia Diaz-Gimenez, Ariel Zandivarez, Antonela Taverna"," In this work we present an algorithm to identify compact groups (CGs) that
closely follows Hickson's original aim and that improves the completeness of
the samples of compact groups obtained from redshift surveys. Instead of
identifying CGs in projection first and then checking a velocity concordance
criterion, we identify them directly in redshift space using Hickson-like
criteria. The methodology was tested on a mock lightcone of galaxies built from
the outputs of a recent semi-analytic model of galaxy formation run on top of
the Millennium Simulation I after scaling to represent the first-year Planck
cosmology. The new algorithm identifies nearly twice as many CGs, no longer
missing CGs that failed the isolation criterion because of velocity outliers
lying in the isolation annulus. The new CG sample picks up lower surface
brightness groups, which are both looser and with fainter brightest galaxies,
missed by the classic method. A new catalogue of compact groups from the Sloan
Digital Sky Survey is the natural corollary of this study. The publicly
available sample comprises $462$ observational groups with four or more galaxy
members, of which $406$ clearly fulfil all the compact group requirements:
compactness, isolation, and velocity concordance of all of their members. The
remaining $56$ groups need further redshift information of potentially
contaminating sources. This constitutes the largest sample of groups that
strictly satisfy all the Hickson's criteria in a survey with available
spectroscopic information.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.10051
"
Forecasting Gamma-Ray Bursts using Gravitational Waves",Sarp Akcay," We explore the intriguing possibility of employing future ground-based
gravitational-wave interferometers to detect the inspiral of binary neutron
stars sufficiently early to alert electromagnetic observatories so that a
gamma-ray burst (GRB) can be observed in its entirety from its very beginning.
We quantify the ability to predict a GRB by computing the time a binary neutron
star (BNS) system takes to inspiral from its moment of detection to its final
merger. We define the moment of detection to be the instant at which the
interferometer network accumulates a signal-to-noise ratio of 15. For our
computations, we specifically consider BNS systems at luminosity distances of
(i) $D\le200\,$Mpc for the three-interferometer Advanced-LIGO-Virgo network of
2020, and (ii) $D\le 1000\,$Mpc for Einstein Telescope's B and C
configurations. In the case of Advanced LIGO-Virgo we find that we may at best
get a few minutes of warning time, thus we expect no forecast of GRBs in the
2020s. On the other hand, Einstein Telescope will provide us with advance
warning times of more than five hours for $D\le 100$Mpc. Taking one hour as a
benchmark advance warning time, we obtain a corresponding range of roughly 600
Mpc for the Einstein Telescope C configuration. Using current BNS merger event
rates within this volume, we show that Einstein C will forecast
$\gtrsim\mathcal{O}(10^2)$ GRBs in the 2030s. We reapply our warning-time
computation to binary black hole - neutron star inspirals and find 1 to 3 tidal
disruption events to be forecast by the same detector. This is a pedagogical
introduction to gravitational-wave astronomy written at a level accessible to
PhD students, advanced undergraduates, and colleagues in astronomy/astrophysics
who wish to learn more about the underlying physics. Though many of our results
may be known to the experts, they might nonetheless find this article
motivating and exciting.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.10057
