Title,Authors,Abstract,Date,URL
"
Modelling Langford's Problem: A Viewpoint for Search","Özgür Akgün, Ian Miguel"," The performance of enumerating all solutions to an instance of Langford's
Problem is sensitive to the model and the search strategy. In this paper we
compare the performance of a large variety of models, all derived from two base
viewpoints. We empirically show that a channelled model with a static branching
order on one of the viewpoints offers the best performance out of all the
options we consider. Surprisingly, one of the base models proves very effective
for propagation, while the other provides an effective means of stating a
static search order.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.09847
"
An Efficient Matheuristic for the Minimum-Weight Dominating Set Problem","Mayra Albuquerque, Thibaut Vidal"," A minimum dominating set in a graph is a minimum set of vertices such that
every vertex of the graph either belongs to it, or is adjacent to one vertex of
this set. This mathematical object is of high relevance in a number of
applications related to social networks analysis, design of wireless networks,
coding theory, and data mining, among many others. When vertex weights are
given, minimizing the total weight of the dominating set gives rise to a
problem variant known as the minimum weight dominating set problem. To solve
this problem, we introduce a hybrid matheuristic combining a tabu search with
an integer programming solver. The latter is used to solve subproblems in which
only a fraction of the decision variables, selected relatively to the search
history, are left free while the others are fixed. Moreover, we introduce an
adaptive penalty to promote the exploration of intermediate infeasible
solutions during the search, enhance the algorithm with perturbations and node
elimination procedures, and exploit richer neighborhood classes. Extensive
experimental analyses on a variety of instance classes demonstrate the good
performance of the algorithm, and the contribution of each component in the
success of the search is analyzed.
",(Submitted on 28 Aug 2018),https://arxiv.org/abs/1808.09809
"
Cycle-of-Learning for Autonomous Systems from Human Interaction","Nicholas R. Waytowich, Vinicius G. Goecks, Vernon J. Lawhern"," We discuss different types of human-robot interaction paradigms in the
context of training end-to-end reinforcement learning algorithms. We provide a
taxonomy to categorize the types of human interaction and present our
Cycle-of-Learning framework for autonomous systems that combines different
human-interaction modalities with reinforcement learning. Two key concepts
provided by our Cycle-of-Learning framework are how it handles the integration
of the different human-interaction modalities (demonstration, intervention, and
evaluation) and how to define the switching criteria between them.
",(Submitted on 28 Aug 2018),https://arxiv.org/abs/1808.09572
"
Neural Compositional Denotational Semantics for Question Answering","Nitish Gupta, Mike Lewis"," Answering compositional questions requiring multi-step reasoning is
challenging. We introduce an end-to-end differentiable model for interpreting
questions about a knowledge graph (KG), which is inspired by formal approaches
to semantics. Each span of text is represented by a denotation in a KG and a
vector that captures ungrounded aspects of meaning. Learned composition modules
recursively combine constituent spans, culminating in a grounding for the
complete sentence which answers the question. For example, to interpret ""not
green"", the model represents ""green"" as a set of KG entities and ""not"" as a
trainable ungrounded vector---and then uses this vector to parameterize a
composition function that performs a complement operation. For each sentence,
we build a parse chart subsuming all possible parses, allowing the model to
jointly learn both the composition operators and output structure by gradient
descent from end-task supervision. The model learns a variety of challenging
semantic operators, such as quantifiers, disjunctions and composed relations,
and infers latent syntactic structure. It also generalizes well to longer
questions than seen in its training data, in contrast to RNN, its tree-based
variants, and semantic parsing baselines.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.09942
"
An Adaptive Conversational Bot Framework",Isak Czeresnia Etinger," How can we enable users to heavily specify criteria for database queries in a
user-friendly way? This paper describes a general framework of a conversational
bot that extracts meaningful information from user's sentences, that asks
subsequent questions to complete missing information, and that adjusts its
questions and information-extraction parameters for later conversations
depending on users' behavior. Additionally, we provide a comparison of existing
tools and give novel techniques to implement such framework. Finally, we
exemplify the framework with a bot to query movies in a database, whose code is
available for Microsoft employees.
",(Submitted on 27 Aug 2018),https://arxiv.org/abs/1808.09890
"
KDSL: a Knowledge-Driven Supervised Learning Framework for Word Sense  Disambiguation","Shi Yin, Yi Zhou, Chenguang Li, Shangfei Wang, Jianmin Ji, Xiaoping Chen, Ruili Wang"," We propose KDSL, a new word sense disambiguation (WSD) framework that
utilizes knowledge to automatically generate sense-labeled data for supervised
learning. First, from WordNet, we automatically construct a semantic knowledge
base called DisDict, which provides refined feature words that highlight the
differences among word senses, i.e., synsets. Second, we automatically generate
new sense-labeled data by DisDict from unlabeled corpora. Third, these
generated data, together with manually labeled data and unlabeled data, are fed
to a neural framework conducting supervised and unsupervised learning jointly
to model the semantic relations among synsets, feature words and their
contexts. The experimental results show that KDSL outperforms several
representative state-of-the-art methods on various major benchmarks.
Interestingly, it performs relatively well even when manually labeled data is
unavailable, thus provides a new promising backoff strategy for WSD.
",(Submitted on 28 Aug 2018 (,https://arxiv.org/abs/1808.09888
"
Approximate Exploration through State Abstraction","Adrien Ali Taïga, Aaron Courville, Marc G. Bellemare"," Although exploration in reinforcement learning is well understood from a
theoretical point of view, provably correct methods remain impractical. In this
paper we study the interplay between exploration and approximation, what we
call \emph{approximate exploration}. We first provide results when the
approximation is explicit, quantifying the performance of an exploration
algorithm, MBIE-EB \citep{strehl2008analysis}, when combined with state
aggregation. In particular, we show that this allows the agent to trade off
between learning speed and quality of the policy learned. We then turn to a
successful exploration scheme in practical, pseudo-count based exploration
bonuses \citep{bellemare2016unifying}. We show that choosing a density model
implicitly defines an abstraction and that the pseudo-count bonus incentivizes
the agent to explore using this abstraction. We find, however, that implicit
exploration may result in a mismatch between the approximated value function
and exploration bonus, leading to either under- or over-exploration.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.09819
"
MARL-FWC: Optimal Coordination of Freeway Traffic Control Measures","Ahmed Fares, Walid Gomaa, Mohamed A. Khamis"," The objective of this article is to optimize the overall traffic flow on
freeways using multiple ramp metering controls plus its complementary Dynamic
Speed Limits (DSLs). An optimal freeway operation can be reached when
minimizing the difference between the freeway density and the critical ratio
for maximum traffic flow. In this article, a Multi-Agent Reinforcement Learning
for Freeways Control (MARL-FWC) system for ramps metering and DSLs is proposed.
MARL-FWC introduces a new microscopic framework at the network level based on
collaborative Markov Decision Process modeling (Markov game) and an associated
cooperative Q-learning algorithm. The technique incorporates payoff propagation
(Max-Plus algorithm) under the coordination graphs framework, particularly
suited for optimal control purposes. MARL-FWC provides three control designs:
fully independent, fully distributed, and centralized; suited for different
network architectures. MARL-FWC was extensively tested in order to assess the
proposed model of the joint payoff, as well as the global payoff. Experiments
are conducted with heavy traffic flow under the renowned VISSIM traffic
simulator to evaluate MARL-FWC. The experimental results show a significant
decrease in the total travel time and an increase in the average speed (when
compared with the base case) while maintaining an optimal traffic flow.
",(Submitted on 27 Aug 2018),https://arxiv.org/abs/1808.09806
"
Bringing personalized learning into computer-aided question generation","Yi-Ting Huang, Meng Chang Chen, Yeali S. Sun"," This paper proposes a novel and statistical method of ability estimation
based on acquisition distribution for a personalized computer aided question
generation. This method captures the learning outcomes over time and provides a
flexible measurement based on the acquisition distributions instead of
precalibration. Compared to the previous studies, the proposed method is
robust, especially when an ability of a student is unknown. The results from
the empirical data show that the estimated abilities match the actual abilities
of learners, and the pretest and post-test of the experimental group show
significant improvement. These results suggest that this method can serves as
the ability estimation for a personalized computer-aided testing environment.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.09735
"
APRIL: Interactively Learning to Summarise by Combining Active  Preference Learning and Reinforcement Learning","Yang Gao, Christian M. Meyer, Iryna Gurevych"," We propose a method to perform automatic document summarisation without using
reference summaries. Instead, our method interactively learns from users'
preferences. The merit of preference-based interactive summarisation is that
preferences are easier for users to provide than reference summaries. Existing
preference-based interactive learning methods suffer from high sample
complexity, i.e. they need to interact with the oracle for many rounds in order
to converge. In this work, we propose a new objective function, which enables
us to leverage active learning, preference learning and reinforcement learning
techniques in order to reduce the sample complexity. Both simulation and
real-user experiments suggest that our method significantly advances the state
of the art. Our source code is freely available at
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.09658
"
From VQA to Multimodal CQA: Adapting Visual QA Models for Community QA  Tasks","Avikalp Srivastava, Hsin Wen Liu, Sumio Fujita"," In this work, we present novel methods to adapt visual QA models for
community QA tasks of practical significance - automated question category
classification and finding experts for question answering - on questions
containing both text and image. To the best of our knowledge, this is the first
work to tackle the multimodality challenge in CQA, and is an enabling step
towards basic question-answering on image-based CQA. First, we analyze the
differences between visual QA and community QA datasets, discussing the
limitations of applying VQA models directly to CQA tasks, and then we propose
novel augmentations to VQA-based models to best address those limitations. Our
model, with the augmentations of an image-text combination method tailored for
CQA and use of auxiliary tasks for learning better grounding features,
significantly outperforms the text-only and VQA model baselines for both tasks
on real-world CQA data from Yahoo! Chiebukuro, a Japanese counterpart of Yahoo!
Answers.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.09648
"
Improved Semantic-Aware Network Embedding with Fine-Grained Word  Alignment","Dinghan Shen, Xinyuan Zhang, Ricardo Henao, Lawrence Carin"," Network embeddings, which learn low-dimensional representations for each
vertex in a large-scale network, have received considerable attention in recent
years. For a wide range of applications, vertices in a network are typically
accompanied by rich textual information such as user profiles, paper abstracts,
etc. We propose to incorporate semantic features into network embeddings by
matching important words between text sequences for all pairs of vertices. We
introduce a word-by-word alignment framework that measures the compatibility of
embeddings between word pairs, and then adaptively accumulates these alignment
features with a simple yet effective aggregation function. In experiments, we
evaluate the proposed framework on three real-world benchmarks for downstream
tasks, including link prediction and multi-label vertex classification. Results
demonstrate that our model outperforms state-of-the-art network embedding
methods by a large margin.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.09633
"
Autonomous drone cinematographer: Using artistic principles to create  smooth, safe, occlusion-free trajectories for aerial filming","Rogerio Bonatti, Yanfu Zhang, Sanjiban Choudhury, Wenshan Wang, Sebastian Scherer"," Autonomous aerial cinematography has the potential to enable automatic
capture of aesthetically pleasing videos without requiring human intervention,
empowering individuals with the capability of high-end film studios. Current
approaches either only handle off-line trajectory generation, or offer
strategies that reason over short time horizons and simplistic representations
for obstacles, which result in jerky movement and low real-life applicability.
In this work we develop a method for aerial filming that is able to trade off
shot smoothness, occlusion, and cinematography guidelines in a principled
manner, even under noisy actor predictions. We present a novel algorithm for
real-time covariant gradient descent that we use to efficiently find the
desired trajectories by optimizing a set of cost functions. Experimental
results show that our approach creates attractive shots, avoiding obstacles and
occlusion 65 times over 1.25 hours of flight time, re-planning at 5 Hz with a
10 s time horizon. We robustly film human actors, cars and bicycles performing
different motion among obstacles, using various shot types.
",(Submitted on 28 Aug 2018),https://arxiv.org/abs/1808.09563
"
Explaining Character-Aware Neural Networks for Word-Level Prediction: Do  They Discover Linguistic Rules?","Fréderic Godin, Kris Demuynck, Joni Dambre, Wesley De Neve, Thomas Demeester"," Character-level features are currently used in different neural network-based
natural language processing algorithms. However, little is known about the
character-level patterns those models learn. Moreover, models are often
compared only quantitatively while a qualitative analysis is missing. In this
paper, we investigate which character-level patterns neural networks learn and
if those patterns coincide with manually-defined word segmentations and
annotations. To that end, we extend the contextual decomposition technique
(Murdoch et al. 2018) to convolutional neural networks which allows us to
compare convolutional neural networks and bidirectional long short-term memory
networks. We evaluate and compare these models for the task of morphological
tagging on three morphologically different languages and show that these models
implicitly discover understandable linguistic rules. Our implementation can be
found at ",(Submitted on 28 Aug 2018),https://arxiv.org/abs/1808.09551
"
A Particle Filter based Multi-Objective Optimization Algorithm: PFOPS","Bin Liu, Yaochu Jin"," This letter is concerned with a recently developed paradigm of
population-based optimization, termed particle filter optimization (PFO). In
contrast with the commonly used meta-heuristics based methods, the PFO paradigm
is attractive in terms of coherence in theory and easiness in mathematical
analysis and interpretation. However, current PFO algorithms only work for
single-objective optimization cases, while many real-life problems involve
multiple objectives to be optimized simultaneously. To this end, we make an
effort to extend the scope of application of the PFO paradigm to
multi-objective optimization (MOO) cases. An idea called path sampling is
adopted within the PFO scheme to balance the different objectives to be
optimized. The resulting algorithm is thus termed PFO with Path Sampling
(PFOPS). Experimental results show that the proposed algorithm works
consistently well for three different types of MOO problems, which are
characterized by an associated convex, concave and discontinuous Pareto front,
respectively.
",(Submitted on 28 Aug 2018),https://arxiv.org/abs/1808.09446
"
A Summary Description of the A2RD Project","Juliao Braga, Joao Nuno Silva, Patricia Takako Endo, Nizam Omar"," This paper briefly describes the Autonomous Architecture Over Restricted
Domains project (A2RD). In It begins with the description of the context upon
which the project is focused, and in the sequence describes the A2RD abstract
and implementation models. Finish by presenting the environment conceptual
model named Structure for Knowledge Acquisition, Use and Collaboration Inter
A2RD Agents (SKAU), showing where stand the components, inputs and facilities
required to interact among the intelligent agents of the various
implementations in their respective and restricted routing domains (Autonomous
Systems) that build the Internet.
",(Submitted on 26 Aug 2018 (,https://arxiv.org/abs/1808.09293
"
A Framework for Complementary Companion Character Behavior in Video  Games","Gavin Scott, Foaad Khosmood"," We propose a game development framework capable of governing the behavior of
complementary companions in a video game. A ""complementary"" action is
contrasted with a mimicking action and is defined as any action by a friendly
non-player character that furthers the player's strategy. This is determined
through a combination of both player action and game state prediction processes
while allowing the AI companion to experiment. We determine the location of
interest for companion actions based on a dynamic set of regions customized to
the individual player. A user study shows promising results; a majority of
participants familiar with game design react positively to the companion
behavior, stating that they would consider using the frame-work in future games
themselves.
",(Submitted on 28 Aug 2018),https://arxiv.org/abs/1808.09079
"
Cognitive Consistency Routing Algorithm of Capsule-network",Huayu Li," Artificial Neural Networks (ANNs) are computational models inspired by the
central nervous system (especially the brain) of animals and are used to
estimate or generate unknown approximation functions relied on large amounts of
inputs. Capsule Neural Network (Sabour S, et al.[2017]) is a novel structure of
Convolutional Neural Networks which simulates the visual processing system of
human brain. In this paper, we introduce psychological theories which called
Cognitive Consistency to optimize the routing algorithm of Capsnet to make it
more close to the work pattern of human brain. It has been shown in the
experiment that a progress had been made compared with the baseline.
",(Submitted on 27 Aug 2018),https://arxiv.org/abs/1808.09062
"
Choosing How to Choose Papers","Ritesh Noothigattu, Nihar B. Shah, Ariel D. Procaccia"," It is common to see a handful of reviewers reject a highly novel paper,
because they view, say, extensive experiments as far more important than
novelty, whereas the community as a whole would have embraced the paper. More
generally, the disparate mapping of criteria scores to final recommendations by
different reviewers is a major source of inconsistency in peer review. In this
paper we present a framework --- based on $L(p,q)$-norm empirical risk
minimization --- for learning the community's aggregate mapping. We draw on
computational social choice to identify desirable values of $p$ and $q$;
specifically, we characterize $p=q=1$ as the only choice that satisfies three
natural axiomatic properties. Finally, we implement and apply our approach to
reviews from IJCAI 2017.
",(Submitted on 27 Aug 2018),https://arxiv.org/abs/1808.09057
"
Term Set Expansion based NLP Architect by Intel AI Lab","Jonathan Mamou, Oren Pereg, Moshe Wasserblat, Alon Eirew, Yael Green, Shira Guskin, Peter Izsak, Daniel Korat"," We present SetExpander, a corpus-based system for expanding a seed set of
terms into amore complete set of terms that belong to the same semantic class.
SetExpander implements an iterative end-to-end workflow. It enables users to
easily select a seed set of terms, expand it, view the expanded set, validate
it, re-expand the validated set and store it, thus simplifying the extraction
of domain-specific fine-grained semantic classes.SetExpander has been used
successfully in real-life use cases including integration into an automated
recruitment system and an issues and defects resolution system. A video demo of
SetExpander is available at
",(Submitted on 27 Aug 2018),https://arxiv.org/abs/1808.08953
"
Discriminative Deep Dyna-Q: Robust Planning for Dialogue Policy Learning","Shang-Yu Su, Xiujun Li, Jianfeng Gao, Jingjing Liu, Yun-Nung Chen"," This paper presents a Discriminative Deep Dyna-Q (D3Q) approach to improving
the effectiveness and robustness of Deep Dyna-Q (DDQ), a recently proposed
framework that extends the Dyna-Q algorithm to integrate planning for
task-completion dialogue policy learning. To obviate DDQ's high dependency on
the quality of simulated experiences, we incorporate an RNN-based discriminator
in D3Q to differentiate simulated experience from real user experience in order
to control the quality of training data. Experiments show that D3Q
significantly outperforms DDQ by controlling the quality of simulated
experience used for planning. The effectiveness and robustness of D3Q is
further demonstrated in a domain extension setting, where the agent's
capability of adapting to a changing environment is tested.
",(Submitted on 28 Aug 2018),https://arxiv.org/abs/1808.09442
"
What Makes Reading Comprehension Questions Easier?","Saku Sugawara, Kentaro Inui, Satoshi Sekine, Akiko Aizawa"," A challenge in creating a dataset for machine reading comprehension (MRC) is
to collect questions that require a sophisticated understanding of language to
answer beyond using superficial cues. In this work, we investigate what makes
questions easier across recent 12 MRC datasets with three question styles
(answer extraction, description, and multiple choice). We propose to employ
simple heuristics to split each dataset into easy and hard subsets and examine
the performance of two baseline models for each of the subsets. We then
manually annotate questions sampled from each subset with both validity and
requisite reasoning skills to investigate which skills explain the difference
between easy and hard questions. From this study, we observed that (i) the
baseline performances for the hard subsets remarkably degrade compared to those
of entire datasets, (ii) hard questions require knowledge inference and
multiple-sentence reasoning in comparison with easy questions, and (iii)
multiple-choice questions tend to require a broader range of reasoning skills
than answer extraction and description questions. These results suggest that
one might overestimate recent advances in MRC.
",(Submitted on 28 Aug 2018),https://arxiv.org/abs/1808.09384
"
Bridging Knowledge Gaps in Neural Entailment via Symbolic Models","Dongyeop Kang, Tushar Khot, Ashish Sabharwal, Peter Clark"," Most textual entailment models focus on lexical gaps between the premise text
and the hypothesis, but rarely on knowledge gaps. We focus on filling these
knowledge gaps in the Science Entailment task, by leveraging an external
structured knowledge base (KB) of science facts. Our new architecture combines
standard neural entailment models with a knowledge lookup module. To facilitate
this lookup, we propose a fact-level decomposition of the hypothesis, and
verifying the resulting sub-facts against both the textual premise and the
structured KB. Our model, NSnet, learns to aggregate predictions from these
heterogeneous data formats. On the SciTail dataset, NSnet outperforms a simpler
combination of the two predictions by 3% and the base entailment model by 5%.
",(Submitted on 28 Aug 2018),https://arxiv.org/abs/1808.09333
"
Investigating Human + Machine Complementarity for Recidivism Predictions","Sarah Tan, Julius Adebayo, Kori Inkpen, Ece Kamar"," When might human input help (or not) when assessing risk in fairness-related
domains? Dressel and Farid asked Mechanical Turk workers to evaluate a subset
of individuals in the ProPublica COMPAS data set for risk of recidivism, and
concluded that COMPAS predictions were no more accurate or fair than
predictions made by humans. We delve deeper into this claim in this paper. We
construct a Human Risk Score based on the predictions made by multiple
Mechanical Turk workers on the same individual, study the agreement and
disagreement between COMPAS and Human Scores on subgroups of individuals, and
construct hybrid Human+AI models to predict recidivism. Our key finding is that
on this data set, human and COMPAS decision making differed, but not in ways
that could be leveraged to significantly improve ground truth prediction. We
present the results of our analyses and suggestions for how machine and human
input may have complementary strengths to address challenges in the fairness
domain.
",(Submitted on 28 Aug 2018),https://arxiv.org/abs/1808.09123
"
Review Helpfulness Assessment based on Convolutional Neural Network","Xianshan Qu, Xiaopeng Li, John R. Rose"," In this paper we describe the implementation of a convolutional neural
network (CNN) used to assess online review helpfulness. To our knowledge, this
is the first use of this architecture to address this problem. We explore the
impact of two related factors impacting CNN performance: different word
embedding initializations and different input review lengths. We also propose
an approach to combining rating star information with review text to further
improve prediction accuracy. We demonstrate that this can improve the overall
accuracy by 2%. Finally, we evaluate the method on a benchmark dataset and show
an improvement in accuracy relative to published results for traditional
methods of 2.5% for a model trained using only review text and 4.24% for a
model trained on a combination of rating star information and review text.
",(Submitted on 27 Aug 2018),https://arxiv.org/abs/1808.09016
"
Behavior Trees as a Representation for Medical Procedures","Blake Hannaford, Randall Bly, Ian Humphreys, Mark Whipple"," Objective: Effective collaboration between machines and clinicians requires
flexible data structures to represent medical processes and clinical practice
guidelines. Such a data structure could enable effective turn-taking between
human and automated components of a complex treatment, accurate on-line
monitoring of clinical treatments (for example to detect medical errors), or
automated treatment systems (such as future medical robots) whose overall
treatment plan is understandable and auditable by human experts.
",(Submitted on 27 Aug 2018),https://arxiv.org/abs/1808.08954
"
Water Disaggregation via Shape Features based Bayesian Discriminative  Sparse Coding","Bingsheng Wang, Xuchao Zhang, Chang-Tien Lu, Feng Chen"," As the issue of freshwater shortage is increasing daily, it is critical to
take effective measures for water conservation. According to previous studies,
device level consumption could lead to significant freshwater conservation.
Existing water disaggregation methods focus on learning the signatures for
appliances; however, they are lack of the mechanism to accurately discriminate
parallel appliances' consumption. In this paper, we propose a Bayesian
Discriminative Sparse Coding model using Laplace Prior (BDSC-LP) to extensively
enhance the disaggregation performance. To derive discriminative basis
functions, shape features are presented to describe the low-sampling-rate water
consumption patterns. A Gibbs sampling based inference method is designed to
extend the discriminative capability of the disaggregation dictionaries.
Extensive experiments were performed to validate the effectiveness of the
proposed model using both real-world and synthetic datasets.
",(Submitted on 26 Aug 2018),https://arxiv.org/abs/1808.08951
